date,temperature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
2/14/24 8:44,14,58,100,255,255,255,1,0,1,0,1,0
2/14/24 8:49,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 8:54,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 8:59,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 9:04,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 9:09,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 9:14,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 9:19,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 9:24,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 9:29,14,58,100,255,255,255,1,0,1,0,1,0
2/14/24 9:34,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 9:39,14,58,100,255,255,255,1,0,1,0,1,0
2/14/24 9:44,14,61,100,255,255,255,1,0,1,0,1,0
2/14/24 9:49,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 9:54,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 9:59,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 10:04,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 10:09,14,58,100,255,255,255,1,0,1,0,1,0
2/14/24 12:59,14,61,100,255,255,255,1,0,1,0,1,0
2/14/24 13:04,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 13:09,14,60,100,255,255,255,1,0,1,0,1,0
2/14/24 13:14,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 13:19,14,58,100,255,255,255,1,0,1,0,1,0
2/14/24 13:24,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 13:29,14,61,100,255,255,255,1,0,1,0,1,0
2/14/24 13:34,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 13:39,14,58,100,255,255,255,1,0,1,0,1,0
2/14/24 19:24,14,62,100,255,255,255,1,0,1,0,1,0
2/14/24 19:29,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 19:34,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 19:39,14,59,100,255,255,255,1,0,1,0,1,0
2/14/24 19:44,14,57,100,255,255,255,1,0,1,0,1,0
2/15/24 15:34,14,61,100,255,255,255,1,0,1,0,1,0
2/15/24 15:39,14,60,100,255,255,255,1,0,1,0,1,0
2/15/24 15:44,14,59,100,255,255,255,1,0,1,0,1,0
2/15/24 15:49,14,58,100,255,255,255,1,0,1,0,1,0
2/15/24 15:54,14,61,100,255,255,255,1,0,1,0,1,0
2/15/24 15:59,14,60,100,255,255,255,1,0,1,0,1,0
2/15/24 16:04,14,61,100,255,255,255,1,0,1,0,1,0
2/15/24 16:09,14,58,100,255,255,255,1,0,1,0,1,0
2/15/24 16:14,14,58,100,255,255,255,1,0,1,0,1,0
2/15/24 16:19,14,59,100,255,255,255,1,0,1,0,1,0
2/15/24 16:24,14,59,100,255,255,255,1,0,1,0,1,0
2/15/24 23:24,14,61,100,255,255,255,1,0,1,0,1,0
2/15/24 23:29,14,57,100,255,255,255,1,0,1,0,1,0
2/16/24 11:44,14,60,100,255,255,255,1,0,1,0,1,0
2/16/24 11:49,14,59,100,255,255,255,1,0,1,0,1,0
2/16/24 11:54,14,61,100,255,255,255,1,0,1,0,1,0
2/16/24 11:59,14,62,100,255,255,255,1,0,1,0,1,0
2/16/24 12:04,14,58,100,255,255,255,1,0,1,0,1,0
2/16/24 12:09,14,60,100,255,255,255,1,0,1,0,1,0
2/16/24 12:14,14,61,100,255,255,255,1,0,1,0,1,0
2/16/24 12:19,14,60,100,255,255,255,1,0,1,0,1,0
2/16/24 12:24,14,59,100,255,255,255,1,0,1,0,1,0
2/16/24 12:29,14,61,100,255,255,255,1,0,1,0,1,0
2/16/24 23:49,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 10:14,14,60,100,255,255,255,1,0,1,0,1,0
2/17/24 10:19,14,61,100,255,255,255,1,0,1,0,1,0
2/17/24 10:24,14,61,100,255,255,255,1,0,1,0,1,0
2/17/24 10:29,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 10:34,14,58,100,255,255,255,1,0,1,0,1,0
2/17/24 10:39,14,61,100,255,255,255,1,0,1,0,1,0
2/17/24 10:44,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 10:49,14,58,100,255,255,255,1,0,1,0,1,0
2/17/24 10:54,14,61,100,255,255,255,1,0,1,0,1,0
2/17/24 10:59,14,61,100,255,255,255,1,0,1,0,1,0
2/17/24 11:04,14,60,100,255,255,255,1,0,1,0,1,0
2/17/24 11:09,14,58,100,255,255,255,1,0,1,0,1,0
2/17/24 11:14,14,60,100,255,255,255,1,0,1,0,1,0
2/17/24 11:19,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 11:24,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 11:29,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 23:44,14,59,100,255,255,255,1,0,1,0,1,0
2/17/24 23:49,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 10:34,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 10:44,14,60,100,255,255,255,1,0,1,0,1,0
2/18/24 10:49,14,58,100,255,255,255,1,0,1,0,1,0
2/18/24 10:54,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 10:59,14,61,100,255,255,255,1,0,1,0,1,0
2/18/24 11:04,14,58,100,255,255,255,1,0,1,0,1,0
2/18/24 11:09,14,60,100,255,255,255,1,0,1,0,1,0
2/18/24 11:14,14,60,100,255,255,255,1,0,1,0,1,0
2/18/24 11:19,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 11:24,14,61,100,255,255,255,1,0,1,0,1,0
2/18/24 11:29,14,58,100,255,255,255,1,0,1,0,1,0
2/18/24 11:34,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 11:39,14,60,100,255,255,255,1,0,1,0,1,0
2/18/24 11:44,14,60,100,255,255,255,1,0,1,0,1,0
2/18/24 11:49,14,60,100,255,255,255,1,0,1,0,1,0
2/18/24 11:54,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 11:59,14,59,100,255,255,255,1,0,1,0,1,0
2/18/24 12:04,14,61,100,255,255,255,1,0,1,0,1,0
2/18/24 23:44,14,58,100,255,255,255,1,0,1,0,1,0
2/19/24 12:34,14,59,100,255,255,255,1,0,1,0,1,0
2/19/24 12:39,14,59,100,255,255,255,1,0,1,0,1,0
2/19/24 12:44,14,59,100,255,255,255,1,0,1,0,1,0
2/19/24 12:49,14,59,100,255,255,255,1,0,1,0,1,0
2/19/24 23:59,14,60,100,255,255,255,1,0,1,0,1,0
2/20/24 0:03,14,61,100,255,255,255,1,0,1,0,1,0
2/20/24 0:09,14,60,100,255,255,255,1,0,1,0,1,0
2/20/24 9:09,14,57,100,255,255,255,1,0,1,0,1,0
2/20/24 9:13,14,55,100,255,255,255,1,0,1,0,1,0
2/20/24 9:18,14,59,100,255,255,255,1,0,1,0,1,0
2/20/24 9:23,14,60,100,255,255,255,1,0,1,0,1,0
2/20/24 9:28,14,59,100,255,255,255,1,0,1,0,1,0
2/20/24 9:34,14,60,100,255,255,255,1,0,1,0,1,0
2/20/24 9:38,14,59,100,255,255,255,1,0,1,0,1,0
2/20/24 9:43,14,59,100,255,255,255,1,0,1,0,1,0
2/20/24 9:48,14,61,100,255,255,255,1,0,1,0,1,0
2/20/24 9:53,14,60,100,255,255,255,1,0,1,0,1,0
2/20/24 9:59,14,60,100,255,255,255,1,0,1,0,1,0
2/20/24 10:03,14,59,100,255,255,255,1,0,1,0,1,0
2/20/24 10:08,14,58,100,255,255,255,1,0,1,0,1,0
2/20/24 10:13,14,61,100,255,255,255,1,0,1,0,1,0
2/20/24 10:18,14,58,100,255,255,255,1,0,1,0,1,0
2/20/24 10:23,14,59,100,255,255,255,1,0,1,0,1,0
2/21/24 10:03,14,60,100,255,255,255,1,0,1,0,1,0
2/21/24 10:08,14,59,100,255,255,255,1,0,1,0,1,0
2/21/24 10:13,14,60,100,255,255,255,1,0,1,0,1,0
2/21/24 10:18,14,59,100,255,255,255,1,0,1,0,1,0
2/21/24 10:23,14,60,100,255,255,255,1,0,1,0,1,0
2/21/24 10:28,14,58,100,255,255,255,1,0,1,0,1,0
2/21/24 10:33,14,58,100,255,255,255,1,0,1,0,1,0
2/21/24 10:38,14,58,100,255,255,255,1,0,1,0,1,0
2/21/24 10:43,14,60,100,255,255,255,1,0,1,0,1,0
2/21/24 10:48,14,59,100,255,255,255,1,0,1,0,1,0
2/21/24 10:53,14,59,100,255,255,255,1,0,1,0,1,0
2/21/24 10:58,14,60,100,255,255,255,1,0,1,0,1,0
2/21/24 11:03,14,59,100,255,255,255,1,0,1,0,1,0
2/21/24 11:08,14,61,100,255,255,255,1,0,1,0,1,0
2/21/24 11:13,14,60,100,255,255,255,1,0,1,0,1,0
2/21/24 23:33,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 11:08,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 11:13,14,61,100,255,255,255,1,0,1,0,1,0
2/22/24 11:18,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 11:23,14,58,100,255,255,255,1,0,1,0,1,0
2/22/24 11:28,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 11:33,14,61,100,255,255,255,1,0,1,0,1,0
2/22/24 11:38,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 11:43,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 11:48,14,61,100,255,255,255,1,0,1,0,1,0
2/22/24 11:53,14,61,100,255,255,255,1,0,1,0,1,0
2/22/24 11:58,14,61,100,255,255,255,1,0,1,0,1,0
2/22/24 12:03,14,62,100,255,255,255,1,0,1,0,1,0
2/22/24 12:08,14,59,100,255,255,255,1,0,1,0,1,0
2/22/24 12:13,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 12:18,14,61,100,255,255,255,1,0,1,0,1,0
2/22/24 23:23,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 23:28,14,60,100,255,255,255,1,0,1,0,1,0
2/22/24 23:33,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 12:48,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 12:53,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 12:58,14,61,100,255,255,255,1,0,1,0,1,0
2/23/24 13:03,14,61,100,255,255,255,1,0,1,0,1,0
2/23/24 13:08,14,54,100,255,255,255,1,0,1,0,1,0
2/23/24 13:13,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 13:18,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 13:23,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 13:28,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 13:33,14,61,100,255,255,255,1,0,1,0,1,0
2/23/24 13:38,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 13:43,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 13:48,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 13:53,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 13:58,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 14:03,14,61,100,255,255,255,1,0,1,0,1,0
2/23/24 14:08,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 14:13,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 14:18,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 14:23,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 14:28,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 14:33,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 14:38,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 14:43,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 14:48,14,61,100,255,255,255,1,0,1,0,1,0
2/23/24 23:08,14,57,100,255,255,255,1,0,1,0,1,0
2/23/24 23:13,14,58,100,255,255,255,1,0,1,0,1,0
2/23/24 23:18,14,59,100,255,255,255,1,0,1,0,1,0
2/23/24 23:23,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 23:28,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 23:33,14,60,100,255,255,255,1,0,1,0,1,0
2/23/24 23:38,14,58,100,255,255,255,1,0,1,0,1,0
2/24/24 0:13,14,58,100,255,255,255,1,0,1,0,1,0
2/24/24 0:18,14,61,100,255,255,255,1,0,1,0,1,0
2/24/24 0:23,14,61,100,255,255,255,1,0,1,0,1,0
2/24/24 0:28,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 9:18,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 9:23,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 9:28,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 9:33,14,58,100,255,255,255,1,0,1,0,1,0
2/24/24 9:38,14,61,100,255,255,255,1,0,1,0,1,0
2/24/24 9:43,14,58,100,255,255,255,1,0,1,0,1,0
2/24/24 9:48,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 9:53,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 9:58,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 10:03,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 10:08,14,58,100,255,255,255,1,0,1,0,1,0
2/24/24 10:13,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 10:18,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 10:23,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 10:28,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 10:33,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 10:38,14,61,100,255,255,255,1,0,1,0,1,0
2/24/24 10:43,14,62,100,255,255,255,1,0,1,0,1,0
2/24/24 10:48,14,60,100,255,255,255,1,0,1,0,1,0
2/24/24 10:53,14,58,100,255,255,255,1,0,1,0,1,0
2/24/24 22:48,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 22:53,14,59,100,255,255,255,1,0,1,0,1,0
2/24/24 22:58,14,62,100,255,255,255,1,0,1,0,1,0
2/24/24 23:03,14,61,100,255,255,255,1,0,1,0,1,0
2/24/24 23:08,14,62,100,255,255,255,1,0,1,0,1,0
2/25/24 10:23,14,61,100,255,255,255,1,0,1,0,1,0
2/25/24 10:28,14,60,100,255,255,255,1,0,1,0,1,0
2/25/24 10:33,14,58,100,255,255,255,1,0,1,0,1,0
2/25/24 10:38,14,60,100,255,255,255,1,0,1,0,1,0
2/25/24 10:43,14,58,100,255,255,255,1,0,1,0,1,0
2/26/24 8:53,14,59,100,255,255,255,1,0,1,0,1,0
2/26/24 8:58,14,59,100,255,255,255,1,0,1,0,1,0
2/27/24 9:18,14,58,100,255,255,255,1,0,1,0,1,0
2/27/24 9:23,14,59,100,255,255,255,1,0,1,0,1,0
2/27/24 9:28,14,56,100,255,255,255,1,0,1,0,1,0
2/27/24 9:33,14,57,100,255,255,255,1,0,1,0,1,0
2/27/24 9:38,14,58,100,255,255,255,1,0,1,0,1,0
2/27/24 9:43,14,56,100,255,255,255,1,0,1,0,1,0
2/27/24 9:48,14,57,100,255,255,255,1,0,1,0,1,0
2/27/24 9:53,14,56,100,255,255,255,1,0,1,0,1,0
2/27/24 9:58,14,56,100,255,255,255,1,0,1,0,1,0
11/30/23 22:28,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 22:24,13,56,100,185,190,160,1,0,1,0,1,0
11/30/23 22:19,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 22:13,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 22:08,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 19:14,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 19:09,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 19:03,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 18:59,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 18:54,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 18:49,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 18:44,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 18:38,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 18:34,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 18:29,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 18:24,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 18:19,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 18:14,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 18:09,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 18:04,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 17:59,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 17:54,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 17:49,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 17:44,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 17:39,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 17:34,13,51,100,185,190,160,1,0,1,0,1,0
11/30/23 17:29,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 17:24,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 17:19,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 17:14,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 17:09,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 17:04,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 16:59,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 16:54,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 16:49,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 16:44,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 16:39,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 16:34,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 16:29,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 16:24,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 16:19,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 16:14,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 16:09,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 16:04,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 15:59,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 15:54,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 15:49,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 15:44,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 15:39,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 15:34,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 15:29,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 15:24,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 15:19,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 15:14,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 15:09,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 15:04,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 14:59,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 14:54,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 14:49,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 14:44,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 14:39,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 14:34,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 13:39,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 13:34,13,58,100,185,190,160,1,0,1,0,1,0
11/30/23 13:29,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 13:24,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 13:19,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 11:34,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 11:29,13,61,100,185,190,160,1,0,1,0,1,0
11/30/23 11:24,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 11:19,13,60,100,185,190,160,1,0,1,0,1,0
11/30/23 11:14,13,59,100,185,190,160,1,0,1,0,1,0
11/30/23 10:34,13,61,100,185,190,160,1,0,1,0,1,0
11/29/23 23:24,13,58,100,185,190,160,1,0,1,0,1,0
11/29/23 23:19,13,58,100,185,190,160,1,0,1,0,1,0
11/29/23 16:14,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 16:09,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 15:49,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 15:44,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 15:39,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 15:34,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 15:29,13,58,100,185,190,160,1,0,1,0,1,0
11/29/23 15:24,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 15:19,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 15:14,13,58,100,185,190,160,1,0,1,0,1,0
11/29/23 15:09,13,58,100,185,190,160,1,0,1,0,1,0
11/29/23 15:04,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 14:59,13,61,100,185,190,160,1,0,1,0,1,0
11/29/23 14:54,13,58,100,185,190,160,1,0,1,0,1,0
11/29/23 14:49,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 14:44,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 14:39,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 14:34,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 14:29,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 14:24,13,61,100,185,190,160,1,0,1,0,1,0
11/29/23 14:19,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 14:14,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 14:09,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 14:04,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 13:59,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 13:54,13,59,100,185,190,160,1,0,1,0,1,0
11/29/23 10:04,13,61,100,185,190,160,1,0,1,0,1,0
11/29/23 9:59,13,62,100,185,190,160,1,0,1,0,1,0
11/29/23 9:54,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 9:49,13,61,100,185,190,160,1,0,1,0,1,0
11/29/23 9:44,13,62,100,185,190,160,1,0,1,0,1,0
11/29/23 9:39,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 9:34,13,60,100,185,190,160,1,0,1,0,1,0
11/29/23 9:29,13,61,100,185,190,160,1,0,1,0,1,0
11/28/23 23:14,13,69,100,185,190,160,1,0,1,0,1,0
11/28/23 23:09,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 23:04,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 22:59,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 22:54,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 22:49,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 22:44,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 22:39,13,69,100,185,190,160,1,0,1,0,1,0
11/28/23 21:19,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 21:14,13,69,100,185,190,160,1,0,1,0,1,0
11/28/23 21:09,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 21:04,13,69,100,185,190,160,1,0,1,0,1,0
11/28/23 20:59,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:54,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:49,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:44,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 20:39,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:34,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:29,13,71,100,185,190,160,1,0,1,0,1,0
11/28/23 20:24,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:19,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:14,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 20:14,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 20:04,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 19:59,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 19:54,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 19:49,13,69,100,185,190,160,1,0,1,0,1,0
11/28/23 19:44,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 19:39,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 19:34,13,69,100,185,190,160,1,0,1,0,1,0
11/28/23 19:29,13,67,100,185,190,160,1,0,1,0,1,0
11/28/23 19:24,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 19:19,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 19:14,13,68,100,185,190,160,1,0,1,0,1,0
11/28/23 18:34,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 22:56,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 22:51,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 22:46,13,65,100,185,190,160,1,0,1,0,1,0
11/27/23 21:31,13,64,100,185,190,160,1,0,1,0,1,0
11/27/23 21:26,13,64,100,185,190,160,1,0,1,0,1,0
11/27/23 21:21,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 21:16,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 21:11,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 21:06,13,68,100,185,190,160,1,0,1,0,1,0
11/27/23 21:01,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 20:56,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 20:51,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 20:46,13,64,100,185,190,160,1,0,1,0,1,0
11/27/23 20:41,13,65,100,185,190,160,1,0,1,0,1,0
11/27/23 20:36,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 20:31,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 20:26,13,68,100,185,190,160,1,0,1,0,1,0
11/27/23 20:21,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 20:16,13,68,100,185,190,160,1,0,1,0,1,0
11/27/23 20:11,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 20:06,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 20:01,13,65,100,185,190,160,1,0,1,0,1,0
11/27/23 19:56,13,68,100,185,190,160,1,0,1,0,1,0
11/27/23 19:51,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 19:46,13,65,100,185,190,160,1,0,1,0,1,0
11/27/23 19:41,13,66,100,185,190,160,1,0,1,0,1,0
11/27/23 19:36,13,68,100,185,190,160,1,0,1,0,1,0
11/27/23 19:31,13,65,100,185,190,160,1,0,1,0,1,0
11/27/23 19:26,13,65,100,185,190,160,1,0,1,0,1,0
11/27/23 19:21,13,64,100,185,190,160,1,0,1,0,1,0
11/27/23 19:16,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 19:11,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 19:06,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 19:01,13,64,100,185,190,160,1,0,1,0,1,0
11/27/23 18:56,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 18:51,13,67,100,185,190,160,1,0,1,0,1,0
11/27/23 18:46,13,68,100,185,190,160,1,0,1,0,1,0
